client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
O-20250102-110000-001-V2-1,BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-1-001,EUR/USD.IDEALPRO-MLSignalStrategyV2-V2,IDEALPRO-001,IDEALPRO-1-1320,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.03168,0.0,['2.06 USD'],NO_TRIGGER,FILLED,OTO,OL-20250102-110000-001-V2-1,"['O-20250102-110000-001-V2-2', 'O-20250102-110000-001-V2-3']",,,,,['V2_POS1'],c3976935-d233-4e0d-b5ab-5e5a408da851,1735815600000000000,1735815600000000000,,,,,,,
O-20250102-110000-001-V2-2,BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-1-002,EUR/USD.IDEALPRO-MLSignalStrategyV2-V2,IDEALPRO-001,,STOP_MARKET,SELL,100000.00,GTC,True,False,0.00,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250102-110000-001-V2-1,['O-20250102-110000-001-V2-3'],O-20250102-110000-001-V2-1,,,,['V2_POS1_SL'],1b612309-eb5d-4fe5-af93-cdf5bb6a0eae,1735815600000000000,1735816260000000000,1.03073,DEFAULT,,,,,
O-20250102-110000-001-V2-3,BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-1-003,EUR/USD.IDEALPRO-MLSignalStrategyV2-V2,IDEALPRO-001,IDEALPRO-1-1343,LIMIT,SELL,100000.00,GTC,True,False,100000.00,MAKER,1.03312,-2.0000000000131024e-05,['2.07 USD'],NO_TRIGGER,FILLED,OUO,OL-20250102-110000-001-V2-1,['O-20250102-110000-001-V2-2'],O-20250102-110000-001-V2-1,,,,['V2_POS1_TP'],71644971-1477-450e-b666-9a0c4a4fe684,1735815600000000000,1735816260000000000,,,,,1.03310,False,
O-20250102-113000-001-V2-4,BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-1-004,EUR/USD.IDEALPRO-MLSignalStrategyV2-V2,IDEALPRO-001,IDEALPRO-1-1382,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.03222,0.0,['2.06 USD'],NO_TRIGGER,FILLED,OTO,OL-20250102-113000-001-V2-2,"['O-20250102-113000-001-V2-5', 'O-20250102-113000-001-V2-6']",,,,,['V2_POS1'],d0a0ef7b-3aca-46e3-a919-d4f028c48b00,1735817400000000000,1735817400000000000,,,,,,,
O-20250102-113000-001-V2-5,BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-1-005,EUR/USD.IDEALPRO-MLSignalStrategyV2-V2,IDEALPRO-001,IDEALPRO-1-1689,STOP_MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.03103,1.0000000000065512e-05,['2.06 USD'],NO_TRIGGER,FILLED,OUO,OL-20250102-113000-001-V2-2,['O-20250102-113000-001-V2-6'],O-20250102-113000-001-V2-4,,,,['V2_POS1_SL'],05df27b9-0df0-47b6-b798-62ba5c6c79e4,1735817400000000000,1735826580000000000,1.03104,DEFAULT,,,,,
O-20250102-113000-001-V2-6,BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-1-006,EUR/USD.IDEALPRO-MLSignalStrategyV2-V2,IDEALPRO-001,,LIMIT,SELL,100000.00,GTC,True,False,0.00,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250102-113000-001-V2-2,['O-20250102-113000-001-V2-5'],O-20250102-113000-001-V2-4,,,,['V2_POS1_TP'],d7bc7d2b-c404-4543-9d21-777abb96a70f,1735817400000000000,1735826580000000000,,,,,1.03396,False,
O-20250102-141500-001-V2-7,BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-1-007,EUR/USD.IDEALPRO-MLSignalStrategyV2-V2,IDEALPRO-001,IDEALPRO-1-1714,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.03109,0.0,['2.06 USD'],NO_TRIGGER,FILLED,OTO,OL-20250102-141500-001-V2-3,"['O-20250102-141500-001-V2-8', 'O-20250102-141500-001-V2-9']",,,,,['V2_POS1'],bf3360c9-da13-4a7c-bbf2-d735f382b438,1735827300000000000,1735827300000000000,,,,,,,
O-20250102-141500-001-V2-8,BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-1-008,EUR/USD.IDEALPRO-MLSignalStrategyV2-V2,IDEALPRO-001,IDEALPRO-1-1861,STOP_MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.02884,0.0011200000000000099,['2.06 USD'],NO_TRIGGER,FILLED,OUO,OL-20250102-141500-001-V2-3,['O-20250102-141500-001-V2-9'],O-20250102-141500-001-V2-7,,,,['V2_POS1_SL'],a3a92a82-ef6b-41e1-8287-992f073a4ffd,1735827300000000000,1735831680000000000,1.02996,DEFAULT,,,,,
O-20250102-141500-001-V2-9,BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-1-009,EUR/USD.IDEALPRO-MLSignalStrategyV2-V2,IDEALPRO-001,,LIMIT,SELL,100000.00,GTC,True,False,0.00,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250102-141500-001-V2-3,['O-20250102-141500-001-V2-8'],O-20250102-141500-001-V2-7,,,,['V2_POS1_TP'],d0cd9e4f-78f8-4045-b22e-70d79c5e1990,1735827300000000000,1735831680000000000,,,,,1.03279,False,
O-20250102-153000-001-V2-10,BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-1-010,EUR/USD.IDEALPRO-MLSignalStrategyV2-V2,IDEALPRO-001,IDEALPRO-1-1866,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.02857,0.0,['2.06 USD'],NO_TRIGGER,FILLED,OTO,OL-20250102-153000-001-V2-4,"['O-20250102-153000-001-V2-11', 'O-20250102-153000-001-V2-12']",,,,,['V2_POS1'],786c8c90-9d08-4703-8c4f-90a0de433efe,1735831800000000000,1735831800000000000,,,,,,,
