entry_time,exit_time,side,entry,exit,pnl,exit_reason,partial_closed,entry_hour,entry_weekday,duration_bars,entry_month
2025-01-02 11:00:00+00:00,2025-01-02 11:10:00+00:00,LONG,1.03168,1.03285,112.87,TP,False,6,3,0,2025-01
2025-01-02 11:15:00+00:00,2025-01-02 11:33:00+00:00,LONG,1.03311,1.03194,-121.13,SL,False,6,3,0,2025-01
2025-01-02 11:45:00+00:00,2025-01-02 13:31:00+00:00,LONG,1.03241,1.03113,-132.12,SL,False,6,3,0,2025-01
2025-01-02 14:00:00+00:00,2025-01-02 15:04:00+00:00,LONG,1.03134,1.0301,-128.12,SL,False,9,3,0,2025-01
2025-01-02 15:30:00+00:00,2025-01-02 16:00:00+00:00,LONG,1.02857,1.02725,-136.11,SL,False,10,3,0,2025-01
2025-01-02 16:00:00+00:00,2025-01-02 16:04:00+00:00,LONG,1.02744,1.02292,-456.1,SL,False,11,3,0,2025-01
2025-01-02 16:15:00+00:00,2025-01-03 06:56:00+00:00,LONG,1.02576,1.02786,205.89,TP,False,11,3,0,2025-01
2025-01-03 08:00:00+00:00,2025-01-03 08:01:00+00:00,LONG,1.02809,1.0287,56.88,TP,False,3,4,0,2025-01
2025-01-03 08:15:00+00:00,2025-01-03 08:32:00+00:00,LONG,1.02846,1.02781,-69.12,SL,False,3,4,0,2025-01
2025-01-03 14:00:00+00:00,2025-01-03 14:59:00+00:00,LONG,1.02933,1.03017,79.88,TP,False,9,4,0,2025-01
2025-01-03 16:45:00+00:00,2025-01-03 17:08:00+00:00,LONG,1.02898,1.03026,123.88,TP,False,11,4,0,2025-01
2025-01-03 17:15:00+00:00,2025-01-03 18:04:00+00:00,LONG,1.03026,1.02928,-102.12,SL,False,12,4,0,2025-01
2025-01-03 21:00:00+00:00,2025-01-05 22:57:00+00:00,LONG,1.03059,1.02963,-100.12,SL,False,16,4,0,2025-01
2025-01-05 23:00:00+00:00,2025-01-05 23:45:00+00:00,LONG,1.0302,1.03072,47.88,TP,False,18,6,0,2025-01
2025-01-06 03:00:00+00:00,2025-01-06 05:58:00+00:00,SHORT,1.03161,1.03098,58.88,TP,False,22,6,0,2025-01
2025-01-06 07:45:00+00:00,2025-01-06 07:59:00+00:00,SHORT,1.03228,1.03284,-60.13,SL,False,2,0,0,2025-01
2025-01-06 08:15:00+00:00,2025-01-06 08:31:00+00:00,SHORT,1.03372,1.03436,-68.14,SL,False,3,0,0,2025-01
2025-01-06 08:45:00+00:00,2025-01-06 08:52:00+00:00,SHORT,1.03351,1.03432,-85.14,SL,False,3,0,0,2025-01
2025-01-06 09:00:00+00:00,2025-01-06 09:03:00+00:00,SHORT,1.03503,1.03404,94.86,TP,False,4,0,0,2025-01
2025-01-06 09:15:00+00:00,2025-01-06 10:16:00+00:00,SHORT,1.03571,1.03445,121.86,TP,False,4,0,0,2025-01
2025-01-06 13:45:00+00:00,2025-01-06 14:16:00+00:00,SHORT,1.04103,1.0377,328.84,TP,False,8,0,0,2025-01
2025-01-06 14:45:00+00:00,2025-01-06 14:55:00+00:00,LONG,1.0369,1.03973,278.85,TP,False,9,0,0,2025-01
2025-01-06 15:15:00+00:00,2025-01-07 07:21:00+00:00,LONG,1.03857,1.0415,288.84,TP,False,10,0,0,2025-01
