entry_time,exit_time,side,entry,exit,pnl,exit_reason,partial_closed,entry_hour,entry_weekday,duration_bars,entry_month
2025-01-02 11:00:00+00:00,2025-01-02 11:11:00+00:00,LONG,1.03168,1.03312,139.87,TP,False,6,3,0,2025-01
2025-01-02 11:15:00+00:00,2025-01-02 11:33:00+00:00,LONG,1.03311,1.03194,-121.13,SL,False,6,3,0,2025-01
2025-01-02 11:45:00+00:00,2025-01-02 13:31:00+00:00,LONG,1.03241,1.03113,-132.12,SL,False,6,3,0,2025-01
2025-01-02 14:00:00+00:00,2025-01-02 15:04:00+00:00,LONG,1.03134,1.0301,-128.12,SL,False,9,3,0,2025-01
2025-01-02 15:30:00+00:00,2025-01-02 16:00:00+00:00,LONG,1.02857,1.02725,-136.11,SL,False,10,3,0,2025-01
2025-01-02 16:00:00+00:00,2025-01-02 16:04:00+00:00,LONG,1.02744,1.02292,-456.1,SL,False,11,3,0,2025-01
2025-01-02 16:15:00+00:00,2025-01-03 07:36:00+00:00,LONG,1.02576,1.02842,261.89,TP,False,11,3,0,2025-01
2025-01-03 08:00:00+00:00,2025-01-03 08:39:00+00:00,LONG,1.02809,1.02743,-70.11,SL,False,3,4,0,2025-01
2025-01-03 14:00:00+00:00,2025-01-03 15:06:00+00:00,LONG,1.02934,1.03059,120.88,TP,False,9,4,0,2025-01
2025-01-03 16:45:00+00:00,2025-01-03 17:16:00+00:00,LONG,1.02898,1.03043,140.88,TP,False,11,4,0,2025-01
2025-01-03 17:30:00+00:00,2025-01-03 18:05:00+00:00,LONG,1.03022,1.02927,-99.12,SL,False,12,4,0,2025-01
2025-01-03 21:00:00+00:00,2025-01-05 22:57:00+00:00,LONG,1.0306,1.02963,-101.12,SL,False,16,4,0,2025-01
2025-01-05 23:00:00+00:00,2025-01-06 00:11:00+00:00,LONG,1.03019,1.02973,-50.12,SL,False,18,6,0,2025-01
2025-01-06 03:00:00+00:00,2025-01-06 06:00:00+00:00,SHORT,1.0316,1.03086,69.88,TP,False,22,6,0,2025-01
2025-01-06 07:45:00+00:00,2025-01-06 07:59:00+00:00,SHORT,1.03228,1.03284,-60.13,SL,False,2,0,0,2025-01
2025-01-06 08:15:00+00:00,2025-01-06 08:31:00+00:00,SHORT,1.03372,1.03436,-68.14,SL,False,3,0,0,2025-01
2025-01-06 08:45:00+00:00,2025-01-06 08:52:00+00:00,SHORT,1.03352,1.03433,-85.14,SL,False,3,0,0,2025-01
