run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses
63,10,100,1.0,25,50,20,15,True,14,True,14,3,30,70,-3985.66,-0.07600288447996723,0.2765957446808511,0.0,141,607.49,-255.72,0.0,-28.267092198581565,879,completed,,21.936147212982178,logs\backtest_results\EUR-USD_20251022_082015,9
64,10,100,1.15,25,50,20,15,True,14,True,14,3,30,70,-3293.19,-0.05818727851239987,0.28169014084507044,0.0,142,607.49,-255.72,0.0,-23.19147887323939,920,completed,,22.512160062789917,logs\backtest_results\EUR-USD_20251022_082017,8
65,10,100,1.3,25,50,20,15,True,14,True,14,3,30,70,-1331.69,-0.018111421466138655,0.2857142857142857,0.0,133,606.86,-255.72,0.0,-10.012706766917319,960,completed,,21.32477307319641,logs\backtest_results\EUR-USD_20251022_082035,7
68,10,110,1.0,25,50,20,15,True,14,True,14,3,30,70,-1331.69,-0.018111421466138655,0.2857142857142857,0.0,133,606.86,-255.72,0.0,-10.012706766917319,960,completed,,21.30979084968567,logs\backtest_results\EUR-USD_20251022_082035,7
70,10,110,1.3,25,50,20,15,True,14,True,14,3,30,70,-1331.69,-0.018111421466138655,0.2857142857142857,0.0,133,606.86,-255.72,0.0,-10.012706766917319,960,completed,,21.172742128372192,logs\backtest_results\EUR-USD_20251022_082035,7
66,10,110,0.7,25,50,20,15,True,14,True,14,3,30,70,-1331.69,-0.018111421466138655,0.2857142857142857,0.0,133,606.86,-255.72,0.0,-10.012706766917319,960,completed,,21.49415874481201,logs\backtest_results\EUR-USD_20251022_082035,7
67,10,110,0.85,25,50,20,15,True,14,True,14,3,30,70,-1331.69,-0.018111421466138655,0.2857142857142857,0.0,133,606.86,-255.72,0.0,-10.012706766917319,960,completed,,21.489509105682373,logs\backtest_results\EUR-USD_20251022_082035,7
69,10,110,1.15,25,50,20,15,True,14,True,14,3,30,70,-1331.69,-0.018111421466138655,0.2857142857142857,0.0,133,606.86,-255.72,0.0,-10.012706766917319,960,completed,,21.469327688217163,logs\backtest_results\EUR-USD_20251022_082035,7
71,10,120,0.7,25,50,20,15,True,14,True,14,3,30,70,-2994.98,-0.06243956668096613,0.25833333333333336,0.0,120,606.86,-255.72,0.0,-24.95816666666667,830,completed,,21.321277379989624,logs\backtest_results\EUR-USD_20251022_082036,17
72,10,120,0.85,25,50,20,15,True,14,True,14,3,30,70,-3358.32,-0.07307640868201287,0.24793388429752067,0.0,121,606.86,-255.72,0.0,-27.75471074380164,842,completed,,21.01953887939453,logs\backtest_results\EUR-USD_20251022_082038,17
75,10,120,1.3,25,50,20,15,True,14,True,14,3,30,70,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,failed,,3.7652506828308105,,0
73,10,120,1.0,25,50,20,15,True,14,True,14,3,30,70,-3580.48,-0.07839209971501698,0.24793388429752067,0.0,121,606.86,-255.72,0.0,-29.590743801652863,877,completed,,21.057000398635864,logs\backtest_results\EUR-USD_20251022_082056,17
74,10,120,1.15,25,50,20,15,True,14,True,14,3,30,70,-3580.48,-0.07839209971501698,0.24793388429752067,0.0,121,606.86,-255.72,0.0,-29.590743801652863,877,completed,,20.987008571624756,logs\backtest_results\EUR-USD_20251022_082056,17
78,12,80,1.0,25,50,20,15,True,14,True,14,3,30,70,-8696.39,-0.174167253913917,0.25,0.0,160,606.86,-255.72,0.0,-54.35243750000001,974,completed,,21.3429274559021,logs\backtest_results\EUR-USD_20251022_082057,9
77,12,80,0.85,25,50,20,15,True,14,True,14,3,30,70,-8696.39,-0.174167253913917,0.25,0.0,160,606.86,-255.72,0.0,-54.35243750000001,974,completed,,21.481943368911743,logs\backtest_results\EUR-USD_20251022_082057,9
76,12,80,0.7,25,50,20,15,True,14,True,14,3,30,70,-8696.39,-0.174167253913917,0.25,0.0,160,606.86,-255.72,0.0,-54.35243750000001,974,completed,,21.586702585220337,logs\backtest_results\EUR-USD_20251022_082057,9
79,12,80,1.15,25,50,20,15,True,14,True,14,3,30,70,-8835.37,-0.17748016653189835,0.25157232704402516,0.0,159,606.86,-255.72,0.0,-55.56836477987427,1042,completed,,21.68993067741394,logs\backtest_results\EUR-USD_20251022_082058,9
80,12,80,1.3,25,50,20,15,True,14,True,14,3,30,70,-5867.99,-0.12254253654135686,0.2714285714285714,0.0,140,606.86,-255.71,0.0,-41.91421428571435,959,completed,,21.00290060043335,logs\backtest_results\EUR-USD_20251022_082100,13
81,12,90,0.7,25,50,20,15,True,14,True,14,3,30,70,-5867.99,-0.12254253654135686,0.2714285714285714,0.0,140,606.86,-255.71,0.0,-41.91421428571435,959,completed,,21.1443293094635,logs\backtest_results\EUR-USD_20251022_082100,13
82,12,90,0.85,25,50,20,15,True,14,True,14,3,30,70,-6021.0,-0.12593063884617958,0.2714285714285714,0.0,140,606.86,-255.71,0.0,-43.00714285714294,1011,completed,,21.172189235687256,logs\backtest_results\EUR-USD_20251022_082117,13
83,12,90,1.0,25,50,20,15,True,14,True,14,3,30,70,-6021.0,-0.12593063884617958,0.2714285714285714,0.0,140,606.86,-255.71,0.0,-43.00714285714294,1011,completed,,21.32115936279297,logs\backtest_results\EUR-USD_20251022_082117,13
84,12,90,1.15,25,50,20,15,True,14,True,14,3,30,70,-5205.38,-0.11382242894182332,0.2537313432835821,0.0,134,606.86,-255.72,0.0,-38.84611940298508,872,completed,,21.038705348968506,logs\backtest_results\EUR-USD_20251022_082118,14
86,12,100,0.7,25,50,20,15,True,14,True,14,3,30,70,-5205.38,-0.11382242894182332,0.2537313432835821,0.0,134,606.86,-255.72,0.0,-38.84611940298508,872,completed,,21.2939875125885,logs\backtest_results\EUR-USD_20251022_082118,14
85,12,90,1.3,25,50,20,15,True,14,True,14,3,30,70,-5944.05,-0.13269175845526873,0.24615384615384617,0.0,130,606.86,-255.72,0.0,-45.723461538461535,881,completed,,21.56345248222351,logs\backtest_results\EUR-USD_20251022_082119,13
87,12,100,0.85,25,50,20,15,True,14,True,14,3,30,70,-5944.05,-0.13269175845526873,0.24615384615384617,0.0,130,606.86,-255.72,0.0,-45.723461538461535,881,completed,,21.503267288208008,logs\backtest_results\EUR-USD_20251022_082119,13
88,12,100,1.0,25,50,20,15,True,14,True,14,3,30,70,-6917.71,-0.1577895423394836,0.23846153846153847,0.0,130,606.86,-255.72,0.0,-53.213153846153816,900,completed,,20.85239028930664,logs\backtest_results\EUR-USD_20251022_082121,13
89,12,100,1.15,25,50,20,15,True,14,True,14,3,30,70,-6917.71,-0.1577895423394836,0.23846153846153847,0.0,130,606.86,-255.72,0.0,-53.213153846153816,900,completed,,21.168524265289307,logs\backtest_results\EUR-USD_20251022_082121,13
91,12,110,0.7,25,50,20,15,True,14,True,14,3,30,70,-6424.56,-0.15507633661862025,0.2283464566929134,0.0,127,606.86,-255.72,0.0,-50.58708661417322,947,completed,,21.325468063354492,logs\backtest_results\EUR-USD_20251022_082139,14
90,12,100,1.3,25,50,20,15,True,14,True,14,3,30,70,-6424.56,-0.15507633661862025,0.2283464566929134,0.0,127,606.86,-255.72,0.0,-50.58708661417322,947,completed,,21.65349245071411,logs\backtest_results\EUR-USD_20251022_082139,14
92,12,110,0.85,25,50,20,15,True,14,True,14,3,30,70,-6424.56,-0.15507633661862025,0.2283464566929134,0.0,127,606.86,-255.72,0.0,-50.58708661417322,947,completed,,21.315102577209473,logs\backtest_results\EUR-USD_20251022_082139,14
93,12,110,1.0,25,50,20,15,True,14,True,14,3,30,70,-5992.23,-0.145926054828365,0.23577235772357724,0.0,123,606.86,-255.72,0.0,-48.71731707317072,976,completed,,21.523619890213013,logs\backtest_results\EUR-USD_20251022_082140,14
94,12,110,1.15,25,50,20,15,True,14,True,14,3,30,70,-5992.23,-0.145926054828365,0.23577235772357724,0.0,123,606.86,-255.72,0.0,-48.71731707317072,976,completed,,21.313944578170776,logs\backtest_results\EUR-USD_20251022_082140,14
95,12,110,1.3,25,50,20,15,True,14,True,14,3,30,70,-4458.28,-0.1016940905997961,0.2540983606557377,0.0,122,606.86,-255.72,0.0,-36.543278688524595,981,completed,,21.4400053024292,logs\backtest_results\EUR-USD_20251022_082141,14
96,12,120,0.7,25,50,20,15,True,14,True,14,3,30,70,-3610.02,-0.08344834179620111,0.256198347107438,0.0,121,600.53,-255.72,0.0,-29.83487603305784,848,completed,,21.698243141174316,logs\backtest_results\EUR-USD_20251022_082142,12
97,12,120,0.85,25,50,20,15,True,14,True,14,3,30,70,-3991.48,-0.09273179590297849,0.2540983606557377,0.0,122,600.53,-255.72,0.0,-32.71704918032785,873,completed,,21.306358098983765,logs\backtest_results\EUR-USD_20251022_082143,12
102,14,80,0.85,25,50,20,15,True,14,True,14,3,30,70,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,failed,"--- Logging error ---
Traceback (most recent call last):
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\logging\handlers.py"", line 80, in emit
    self.doRollover()
    ~~~~~~~~~~~~~~~^^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\logging\handlers.py"", line 185, in doRollover
    self.rotate(self.baseFilename, dfn)
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\logging\handlers.py"", line 121, in rotate
    os.rename(source, dest)
    ~~~~~~~~~^^^^^^^^^^^^^^
PermissionError: [WinError 32] The process cannot access the file because it is being used by another process: 'C:\\nautilus0\\logs\\application.log' -> 'C:\\nautilus0\\logs\\application.log.1'
Call stack:
  File ""C:\nautilus0\backtest\run_backtest.py"", line 733, in <module>
    sys.exit(asyncio.run(main()))
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\runners.py"", line 194, in run
    return runner.run(main)
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\runners.py"", line 118, in run
    return self._loop.run_until_complete(task)
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py"", line 707, in run_until_complete
    self.run_forever()
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py"", line 678, in run_forever
    self._run_once()
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py"", line 2033, in _run_once
    handle._run()
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\events.py"", line 89, in _run
    self._context.run(self._callback, *self._args)
  File ""C:\nautilus0\backtest\run_backtest.py"", line 671, in main
    logger.info(
Message: 'Building BacktestNode with instrument_id=%s, bar_spec=%s, start_ns=%s, end_ns=%s'
Arguments: ('EUR/USD.IDEALPRO', '15-MINUTE-MID-EXTERNAL', 1735689600000000000, 1753920000000000000)
--- Logging error ---
Traceback (most recent call last):
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\logging\handlers.py"", line 80, in emit
    self.doRollover()
    ~~~~~~~~~~~~~~~^^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\logging\handlers.py"", line 185, in doRollover
    self.rotate(self.baseFilename, dfn)
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\logging\handlers.py"", line 121, in rotate
    os.rename(source, dest)
    ~~~~~~~~~^^^^^^^^^^^^^^
PermissionError: [WinError 32] The process cannot access the file because it is being used by another process: 'C:\\nautilus0\\logs\\application.log' -> 'C:\\nautilus0\\logs\\application.log.1'
Call stack:
  File ""C:\nautilus0\backtest\run_backtest.py"", line 733, in <module>
    sys.exit(asyncio.run(main()))
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\runners.py"", line 194, in run
    return runner.run(main)
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\runners.py"", line 118, in run
    return self._loop.run_until_complete(task)
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py"", line 707, in run_until_complete
    self.run_forever()
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py"", line 678, in run_forever
    self._run_once()
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py"", line 2033, in _run_once
    handle._run()
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\events.py"", line 89, in _run
    self._context.run(self._callback, *self._args)
  File ""C:\nautilus0\backtest\run_backtest.py"", line 694, in main
    logger.info(""Running backtest..."")
Message: 'Running backtest...'
Arguments: ()
Traceback (most recent call last):
  File ""C:\nautilus0\backtest\run_backtest.py"", line 733, in <module>
    sys.exit(asyncio.run(main()))
             ~~~~~~~~~~~^^^^^^^^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\runners.py"", line 194, in run
    return runner.run(main)
           ~~~~~~~~~~^^^^^^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\runners.py"", line 118, in run
    return self._loop.run_until_complete(task)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py"", line 720, in run_until_complete
    return future.result()
           ~~~~~~~~~~~~~^^
  File ""C:\nautilus0\backtest\run_backtest.py"", line 695, in main
    node.run()
    ~~~~~~~~^^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\site-packages\nautilus_trader\backtest\node.py"", line 473, in run
    raise e
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\site-packages\nautilus_trader\backtest\node.py"", line 462, in run
    result = self._run(
        run_config_id=config.id,
    ...<4 lines>...
        end=config.end,
    )
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\site-packages\nautilus_trader\backtest\node.py"", line 501, in _run
    self._run_oneshot(
    ~~~~~~~~~~~~~~~~~^
        run_config_id=run_config_id,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
        end=end,
        ^^^^^^^^
    )
    ^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\site-packages\nautilus_trader\backtest\node.py"", line 601, in _run_oneshot
    result: CatalogDataResult = self.load_data_config(config, start, end)
                                ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\site-packages\nautilus_trader\backtest\node.py"", line 635, in load_data_config
    catalog.instruments(instrument_ids=used_instrument_ids)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\site-packages\nautilus_trader\persistence\catalog\base.py"", line 74, in instruments
    return self._query_subclasses(
           ~~~~~~~~~~~~~~~~~~~~~~^
        base_cls=base_cls,
        ^^^^^^^^^^^^^^^^^^
        identifiers=instrument_ids,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\site-packages\nautilus_trader\persistence\catalog\parquet.py"", line 1451, in _query_subclasses
    raise e
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\site-packages\nautilus_trader\persistence\catalog\parquet.py"", line 1431, in _query_subclasses
    data_list = self.query(
        data_cls=cls,
    ...<3 lines>...
        **kwargs,
    )
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\site-packages\nautilus_trader\persistence\catalog\parquet.py"", line 1531, in query
    data = self._query_pyarrow(
        data_cls=data_cls,
    ...<5 lines>...
        **kwargs,
    )
  File ""C:\Users\nsher\AppData\Local\Programs\Python\Python313\Lib\site-packages\nautilus_trader\persistence\catalog\parquet.py"", line 1827, in _query_pyarrow
    table = dataset.to_table(filter=combined_filters)
  File ""pyarrow\\_dataset.pyx"", line 589, in pyarrow._dataset.Dataset.to_table
  File ""pyarrow\\_dataset.pyx"", line 3939, in pyarrow._dataset.Scanner.to_table
  File ""pyarrow\\error.pxi"", line 155, in pyarrow.lib.pyarrow_internal_check_status
  File ""pyarrow\\error.pxi"", line 92, in pyarrow.lib.check_status
pyarrow.lib.ArrowInvalid: Could not open Parquet input source 'C:/nautilus0/data/historical/data/currency_pair/EURUSD.IDEALPRO/1970-01-01T00-00-00-000000000Z_1970-01-01T00-00-00-000000000Z.parquet': Parquet magic bytes not found in footer. Either the file is corrupted or this is not a parquet file.",3.482475996017456,,0
98,12,120,1.0,25,50,20,15,True,14,True,14,3,30,70,-3556.81,-0.08239517162888625,0.25833333333333336,0.0,120,600.53,-255.72,0.0,-29.64008333333331,913,completed,,21.166688442230225,logs\backtest_results\EUR-USD_20251022_082200,12
99,12,120,1.15,25,50,20,15,True,14,True,14,3,30,70,-3556.81,-0.08239517162888625,0.25833333333333336,0.0,120,600.53,-255.72,0.0,-29.64008333333331,913,completed,,21.424699544906616,logs\backtest_results\EUR-USD_20251022_082200,12
100,12,120,1.3,25,50,20,15,True,14,True,14,3,30,70,-10384.14,-0.22714078020778333,0.23376623376623376,0.0,154,606.86,-255.72,0.0,-67.42948051948058,947,completed,,21.17093849182129,logs\backtest_results\EUR-USD_20251022_082201,17
101,14,80,0.7,25,50,20,15,True,14,True,14,3,30,70,-10384.14,-0.22714078020778333,0.23376623376623376,0.0,154,606.86,-255.72,0.0,-67.42948051948058,947,completed,,21.577420473098755,logs\backtest_results\EUR-USD_20251022_082201,17
103,14,80,1.0,25,50,20,15,True,14,True,14,3,30,70,-10331.27,-0.23424842165258988,0.23333333333333334,0.0,150,606.86,-255.72,0.0,-68.87513333333334,1006,completed,,21.52833318710327,logs\backtest_results\EUR-USD_20251022_082202,17
104,14,80,1.15,25,50,20,15,True,14,True,14,3,30,70,-10124.27,-0.22438737759396965,0.23178807947019867,0.0,151,584.87,-255.72,0.0,-67.04814569536425,1078,completed,,21.474281787872314,logs\backtest_results\EUR-USD_20251022_082204,16
105,14,80,1.3,25,50,20,15,True,14,True,14,3,30,70,-10124.27,-0.22438737759396965,0.23178807947019867,0.0,151,584.87,-255.72,0.0,-67.04814569536425,1078,completed,,21.81473660469055,logs\backtest_results\EUR-USD_20251022_082204,16
106,14,90,0.7,25,50,20,15,True,14,True,14,3,30,70,-6624.29,-0.1415076903732905,0.27205882352941174,0.0,136,584.87,-255.72,0.0,-48.708014705882434,981,completed,,21.401285886764526,logs\backtest_results\EUR-USD_20251022_082205,15
107,14,90,0.85,25,50,20,15,True,14,True,14,3,30,70,-5596.72,-0.11490232896213085,0.27611940298507465,0.0,134,584.87,-255.72,0.0,-41.76656716417912,1069,completed,,21.446405172348022,logs\backtest_results\EUR-USD_20251022_082222,15
108,14,90,1.0,25,50,20,15,True,14,True,14,3,30,70,-5596.72,-0.11490232896213085,0.27611940298507465,0.0,134,584.87,-255.72,0.0,-41.76656716417912,1069,completed,,21.493730306625366,logs\backtest_results\EUR-USD_20251022_082222,15
109,14,90,1.15,25,50,20,15,True,14,True,14,3,30,70,-5596.72,-0.11490232896213085,0.27611940298507465,0.0,134,584.87,-255.72,0.0,-41.76656716417912,1069,completed,,21.37544584274292,logs\backtest_results\EUR-USD_20251022_082222,15
110,14,90,1.3,25,50,20,15,True,14,True,14,3,30,70,-5395.79,-0.11163934623668777,0.2706766917293233,0.0,133,584.87,-255.72,0.0,-40.569849624060154,1132,completed,,21.521095752716064,logs\backtest_results\EUR-USD_20251022_082223,15
111,14,100,0.7,25,50,20,15,True,14,True,14,3,30,70,-6147.91,-0.13827856149308235,0.25984251968503935,0.0,127,584.87,-255.72,0.0,-48.408740157480324,879,completed,,21.60109257698059,logs\backtest_results\EUR-USD_20251022_082224,13
112,14,100,0.85,25,50,20,15,True,14,True,14,3,30,70,-6338.47,-0.14590084321805608,0.248,0.0,125,584.87,-255.72,0.0,-50.70776000000001,916,completed,,21.65217900276184,logs\backtest_results\EUR-USD_20251022_082225,13
113,14,100,1.0,25,50,20,15,True,14,True,14,3,30,70,-5807.0,-0.13310806460790306,0.25203252032520324,0.0,123,584.87,-255.72,0.0,-47.21138211382119,972,completed,,21.26138186454773,logs\backtest_results\EUR-USD_20251022_082226,13
114,14,100,1.15,25,50,20,15,True,14,True,14,3,30,70,-5807.0,-0.13310806460790306,0.25203252032520324,0.0,123,584.87,-255.72,0.0,-47.21138211382119,972,completed,,21.207023859024048,logs\backtest_results\EUR-USD_20251022_082226,13
115,14,100,1.3,25,50,20,15,True,14,True,14,3,30,70,-5799.46,-0.15175404826897673,0.23214285714285715,0.0,112,606.86,-255.72,0.0,-51.780892857142874,981,completed,,21.52065920829773,logs\backtest_results\EUR-USD_20251022_082243,13
116,14,110,0.7,25,50,20,15,True,14,True,14,3,30,70,-5799.46,-0.15175404826897673,0.23214285714285715,0.0,112,606.86,-255.72,0.0,-51.780892857142874,981,completed,,21.46965193748474,logs\backtest_results\EUR-USD_20251022_082243,13
