entry_time,exit_time,side,entry,exit,pnl,exit_reason,partial_closed,entry_hour,entry_weekday,duration_bars,entry_month
2025-01-02 11:00:00+00:00,2025-01-02 11:10:00+00:00,LONG,1.03168,1.03285,112.87,TP,False,6,3,0,2025-01
2025-01-02 11:30:00+00:00,2025-01-02 14:08:00+00:00,LONG,1.03222,1.03065,-161.12,SL,False,6,3,0,2025-01
2025-01-02 14:15:00+00:00,2025-01-02 15:28:00+00:00,LONG,1.03109,1.02884,-229.12,SL,False,9,3,0,2025-01
2025-01-02 15:30:00+00:00,2025-01-02 16:03:00+00:00,LONG,1.02857,1.02607,-254.11,SL,False,10,3,0,2025-01
2025-01-02 16:15:00+00:00,2025-01-03 06:56:00+00:00,LONG,1.02575,1.02786,206.89,TP,False,11,3,0,2025-01
2025-01-03 08:15:00+00:00,2025-01-03 08:32:00+00:00,LONG,1.02846,1.02781,-69.12,SL,False,3,4,0,2025-01
2025-01-03 16:45:00+00:00,2025-01-03 17:08:00+00:00,LONG,1.02899,1.03025,121.88,TP,False,11,4,0,2025-01
2025-01-03 17:15:00+00:00,2025-01-06 02:09:00+00:00,LONG,1.03025,1.03142,112.88,TP,False,12,4,0,2025-01
2025-01-06 03:00:00+00:00,2025-01-06 05:58:00+00:00,SHORT,1.0316,1.03098,57.88,TP,False,22,6,0,2025-01
2025-01-06 08:15:00+00:00,2025-01-06 08:56:00+00:00,SHORT,1.03372,1.0345,-82.14,SL,False,3,0,0,2025-01
2025-01-06 09:00:00+00:00,2025-01-06 09:03:00+00:00,SHORT,1.03503,1.03404,94.86,TP,False,4,0,0,2025-01
2025-01-06 09:30:00+00:00,2025-01-06 10:16:00+00:00,SHORT,1.03583,1.03445,133.86,TP,False,4,0,0,2025-01
2025-01-06 16:00:00+00:00,2025-01-07 07:40:00+00:00,SHORT,1.03936,1.04189,-257.16,SL,False,11,0,0,2025-01
2025-01-07 09:15:00+00:00,2025-01-07 11:22:00+00:00,SHORT,1.04263,1.04134,124.83,TP,False,4,1,0,2025-01
2025-01-07 12:15:00+00:00,2025-01-07 12:39:00+00:00,SHORT,1.04099,1.03986,108.84,TP,False,7,1,0,2025-01
2025-01-07 15:15:00+00:00,2025-01-07 15:31:00+00:00,LONG,1.03682,1.03808,121.85,TP,False,10,1,0,2025-01
2025-01-07 15:45:00+00:00,2025-01-07 16:32:00+00:00,LONG,1.03639,1.03797,153.85,TP,False,10,1,0,2025-01
2025-01-07 17:00:00+00:00,2025-01-07 18:49:00+00:00,LONG,1.03683,1.03512,-175.14,SL,False,12,1,0,2025-01
2025-01-07 21:15:00+00:00,2025-01-08 01:35:00+00:00,LONG,1.03428,1.03505,72.86,TP,False,16,1,0,2025-01
2025-01-08 03:30:00+00:00,2025-01-08 03:43:00+00:00,LONG,1.03503,1.03463,-44.14,SL,False,22,1,0,2025-01
2025-01-08 03:45:00+00:00,2025-01-08 04:12:00+00:00,LONG,1.0347,1.03508,33.86,TP,False,22,1,0,2025-01
2025-01-08 05:15:00+00:00,2025-01-08 05:28:00+00:00,LONG,1.03504,1.03547,38.86,TP,False,0,2,0,2025-01
2025-01-08 08:00:00+00:00,2025-01-08 08:09:00+00:00,LONG,1.03324,1.03242,-86.13,SL,False,3,2,0,2025-01
2025-01-08 08:15:00+00:00,2025-01-08 08:20:00+00:00,LONG,1.03309,1.03398,84.86,TP,False,3,2,0,2025-01
2025-01-08 08:30:00+00:00,2025-01-08 09:26:00+00:00,LONG,1.03255,1.03152,-107.13,SL,False,3,2,0,2025-01
2025-01-08 09:30:00+00:00,2025-01-08 11:16:00+00:00,LONG,1.03208,1.03098,-114.12,SL,False,4,2,0,2025-01
2025-01-08 11:30:00+00:00,2025-01-08 11:32:00+00:00,LONG,1.03005,1.02889,-120.12,SL,False,6,2,0,2025-01
2025-01-08 11:45:00+00:00,2025-01-08 11:52:00+00:00,LONG,1.02849,1.0297,116.88,TP,False,6,2,0,2025-01
2025-01-08 12:00:00+00:00,2025-01-08 12:33:00+00:00,LONG,1.02978,1.02837,-145.12,SL,False,7,2,0,2025-01
2025-01-09 00:45:00+00:00,2025-01-09 00:59:00+00:00,LONG,1.03086,1.03132,41.88,TP,False,19,2,0,2025-01
2025-01-09 01:00:00+00:00,2025-01-09 02:16:00+00:00,LONG,1.03131,1.03181,45.88,TP,False,20,2,0,2025-01
2025-01-09 04:30:00+00:00,2025-01-09 06:06:00+00:00,SHORT,1.03096,1.03039,52.88,TP,False,23,2,0,2025-01
2025-01-09 07:45:00+00:00,2025-01-09 08:05:00+00:00,SHORT,1.0294,1.02837,98.88,TP,False,2,3,0,2025-01
2025-01-09 14:30:00+00:00,2025-01-09 15:09:00+00:00,LONG,1.03101,1.03012,-93.12,SL,False,9,3,0,2025-01
2025-01-09 19:45:00+00:00,2025-01-10 00:20:00+00:00,LONG,1.03002,1.02947,-59.12,SL,False,14,3,0,2025-01
2025-01-10 00:30:00+00:00,2025-01-10 01:09:00+00:00,LONG,1.02944,1.02985,36.88,TP,False,19,3,0,2025-01
2025-01-10 04:00:00+00:00,2025-01-10 04:37:00+00:00,LONG,1.02986,1.02938,-52.12,SL,False,23,3,0,2025-01
2025-01-10 04:45:00+00:00,2025-01-10 05:36:00+00:00,LONG,1.02949,1.02903,-50.12,SL,False,23,3,0,2025-01
2025-01-10 05:45:00+00:00,2025-01-10 05:58:00+00:00,LONG,1.02927,1.02859,-72.12,SL,False,0,4,0,2025-01
2025-01-10 06:00:00+00:00,2025-01-10 06:52:00+00:00,LONG,1.02859,1.02814,-49.12,SL,False,1,4,0,2025-01
2025-01-10 08:00:00+00:00,2025-01-10 08:25:00+00:00,LONG,1.02972,1.03036,59.88,TP,False,3,4,0,2025-01
2025-01-10 14:00:00+00:00,2025-01-10 15:26:00+00:00,SHORT,1.02565,1.02789,-228.11,SL,False,9,4,0,2025-01
2025-01-10 17:30:00+00:00,2025-01-13 03:37:00+00:00,LONG,1.02393,1.02202,-195.09,SL,False,12,4,0,2025-01
2025-01-13 06:15:00+00:00,2025-01-13 06:28:00+00:00,SHORT,1.02235,1.02169,61.92,TP,False,1,0,0,2025-01
2025-01-13 09:30:00+00:00,2025-01-13 09:47:00+00:00,LONG,1.01868,1.02005,132.92,TP,False,4,0,0,2025-01
2025-01-13 11:30:00+00:00,2025-01-13 12:56:00+00:00,LONG,1.01908,1.02065,152.92,TP,False,6,0,0,2025-01
2025-01-13 18:15:00+00:00,2025-01-13 20:01:00+00:00,LONG,1.02164,1.02068,-100.08,SL,False,13,0,0,2025-01
2025-01-13 20:15:00+00:00,2025-01-13 21:21:00+00:00,LONG,1.02131,1.0221,74.92,TP,False,15,0,0,2025-01
2025-01-13 21:30:00+00:00,2025-01-13 21:44:00+00:00,LONG,1.02225,1.02299,69.91,TP,False,16,0,0,2025-01
2025-01-13 21:45:00+00:00,2025-01-13 21:50:00+00:00,LONG,1.02277,1.02363,81.9,TP,False,16,0,0,2025-01
2025-01-13 23:00:00+00:00,2025-01-13 23:28:00+00:00,SHORT,1.02601,1.02705,-108.1,SL,False,18,0,0,2025-01
2025-01-13 23:30:00+00:00,2025-01-14 00:02:00+00:00,SHORT,1.02689,1.02561,123.9,TP,False,18,0,0,2025-01
2025-01-14 00:45:00+00:00,2025-01-14 07:01:00+00:00,LONG,1.02476,1.02587,106.9,TP,False,19,0,0,2025-01
2025-01-14 11:15:00+00:00,2025-01-14 12:08:00+00:00,SHORT,1.02582,1.02463,114.9,TP,False,6,1,0,2025-01
2025-01-14 18:45:00+00:00,2025-01-14 20:29:00+00:00,LONG,1.02984,1.03087,98.88,TP,False,13,1,0,2025-01
2025-01-14 21:00:00+00:00,2025-01-15 05:59:00+00:00,LONG,1.03019,1.02939,-84.12,SL,False,16,1,0,2025-01
2025-01-15 06:15:00+00:00,2025-01-15 07:07:00+00:00,LONG,1.02958,1.02893,-69.12,SL,False,1,2,0,2025-01
2025-01-15 09:30:00+00:00,2025-01-15 12:50:00+00:00,SHORT,1.03053,1.02937,111.88,TP,False,4,2,0,2025-01
2025-01-15 15:45:00+00:00,2025-01-15 16:09:00+00:00,SHORT,1.03147,1.02931,211.88,TP,False,10,2,0,2025-01
2025-01-15 17:15:00+00:00,2025-01-16 12:40:00+00:00,LONG,1.0286,1.02676,-188.11,SL,False,12,2,0,2025-01
2025-01-16 13:45:00+00:00,2025-01-16 14:33:00+00:00,LONG,1.0279,1.02679,-115.11,SL,False,8,3,0,2025-01
2025-01-17 00:15:00+00:00,2025-01-17 00:31:00+00:00,LONG,1.02992,1.03035,38.88,TP,False,19,3,0,2025-01
2025-01-17 03:00:00+00:00,2025-01-17 04:19:00+00:00,SHORT,1.03032,1.02985,42.88,TP,False,22,3,0,2025-01
2025-01-17 04:45:00+00:00,2025-01-17 05:45:00+00:00,LONG,1.02933,1.02894,-43.12,SL,False,23,3,0,2025-01
2025-01-17 05:45:00+00:00,2025-01-17 05:59:00+00:00,SHORT,1.02895,1.02937,-46.12,SL,False,0,4,0,2025-01
2025-01-17 06:45:00+00:00,2025-01-17 07:14:00+00:00,SHORT,1.02878,1.02831,42.88,TP,False,1,4,0,2025-01
2025-01-17 08:00:00+00:00,2025-01-17 08:06:00+00:00,SHORT,1.02844,1.0292,-80.12,SL,False,3,4,0,2025-01
2025-01-19 22:45:00+00:00,2025-01-19 22:57:00+00:00,LONG,1.02756,1.02847,86.88,TP,False,17,6,0,2025-01
2025-01-19 23:00:00+00:00,2025-01-19 23:07:00+00:00,LONG,1.02805,1.02734,-75.11,SL,False,18,6,0,2025-01
2025-01-19 23:30:00+00:00,2025-01-19 23:52:00+00:00,LONG,1.02685,1.0276,70.89,TP,False,18,6,0,2025-01
2025-01-20 03:30:00+00:00,2025-01-20 03:51:00+00:00,SHORT,1.02956,1.03015,-63.12,SL,False,22,6,0,2025-01
2025-01-20 07:30:00+00:00,2025-01-20 07:45:00+00:00,SHORT,1.03103,1.03179,-80.12,SL,False,2,0,0,2025-01
2025-01-20 07:45:00+00:00,2025-01-20 08:28:00+00:00,SHORT,1.03174,1.03071,98.88,TP,False,2,0,0,2025-01
2025-01-20 11:30:00+00:00,2025-01-20 13:22:00+00:00,LONG,1.03215,1.03123,-96.12,SL,False,6,0,0,2025-01
2025-01-20 13:45:00+00:00,2025-01-20 13:50:00+00:00,SHORT,1.03807,1.03961,-158.16,SL,False,8,0,0,2025-01
