entry_time,exit_time,side,entry,exit,pnl,exit_reason,partial_closed,entry_hour,entry_weekday,duration_bars,entry_month
2025-01-02 11:00:00+00:00,2025-01-02 11:10:00+00:00,LONG,1.03168,1.03285,112.87,TP,False,6,3,0,2025-01
2025-01-02 11:30:00+00:00,2025-01-02 14:54:00+00:00,LONG,1.03222,1.03027,-199.12,SL,False,6,3,0,2025-01
2025-01-02 15:30:00+00:00,2025-01-02 16:03:00+00:00,LONG,1.02857,1.02608,-253.11,SL,False,10,3,0,2025-01
2025-01-02 16:15:00+00:00,2025-01-03 06:56:00+00:00,LONG,1.02575,1.02786,206.89,TP,False,11,3,0,2025-01
2025-01-03 08:15:00+00:00,2025-01-03 08:39:00+00:00,LONG,1.02845,1.02742,-107.11,SL,False,3,4,0,2025-01
2025-01-03 16:45:00+00:00,2025-01-03 17:08:00+00:00,LONG,1.02899,1.03026,122.88,TP,False,11,4,0,2025-01
2025-01-03 17:15:00+00:00,2025-01-06 02:09:00+00:00,LONG,1.03026,1.03141,110.88,TP,False,12,4,0,2025-01
2025-01-06 03:00:00+00:00,2025-01-06 05:58:00+00:00,SHORT,1.03161,1.03098,58.88,TP,False,22,6,0,2025-01
2025-01-06 08:15:00+00:00,2025-01-06 08:57:00+00:00,SHORT,1.03371,1.03484,-117.14,SL,False,3,0,0,2025-01
2025-01-06 09:00:00+00:00,2025-01-06 09:03:00+00:00,SHORT,1.03503,1.03405,93.86,TP,False,4,0,0,2025-01
2025-01-06 09:30:00+00:00,2025-01-06 10:16:00+00:00,SHORT,1.03584,1.03446,133.86,TP,False,4,0,0,2025-01
2025-01-06 16:00:00+00:00,2025-01-07 09:01:00+00:00,SHORT,1.03936,1.04294,-362.17,SL,False,11,0,0,2025-01
2025-01-07 09:15:00+00:00,2025-01-07 11:22:00+00:00,SHORT,1.04263,1.04135,123.83,TP,False,4,1,0,2025-01
2025-01-07 12:15:00+00:00,2025-01-07 12:39:00+00:00,SHORT,1.04098,1.03986,107.84,TP,False,7,1,0,2025-01
2025-01-07 15:15:00+00:00,2025-01-07 15:31:00+00:00,LONG,1.03682,1.03808,121.85,TP,False,10,1,0,2025-01
2025-01-07 15:45:00+00:00,2025-01-07 16:32:00+00:00,LONG,1.03639,1.03798,154.85,TP,False,10,1,0,2025-01
2025-01-07 17:00:00+00:00,2025-01-07 20:31:00+00:00,LONG,1.03683,1.03462,-225.14,SL,False,12,1,0,2025-01
2025-01-07 21:15:00+00:00,2025-01-08 01:35:00+00:00,LONG,1.03428,1.03505,72.86,TP,False,16,1,0,2025-01
2025-01-08 03:30:00+00:00,2025-01-08 05:27:00+00:00,LONG,1.03503,1.03541,33.86,TP,False,22,1,0,2025-01
2025-01-08 08:00:00+00:00,2025-01-08 08:10:00+00:00,LONG,1.03323,1.03221,-106.13,SL,False,3,2,0,2025-01
2025-01-08 08:15:00+00:00,2025-01-08 08:20:00+00:00,LONG,1.03309,1.03397,83.86,TP,False,3,2,0,2025-01
2025-01-08 08:30:00+00:00,2025-01-08 10:10:00+00:00,LONG,1.03255,1.03123,-136.13,SL,False,3,2,0,2025-01
2025-01-08 11:30:00+00:00,2025-01-08 11:34:00+00:00,LONG,1.03006,1.02798,-212.12,SL,False,6,2,0,2025-01
2025-01-08 11:45:00+00:00,2025-01-08 11:52:00+00:00,LONG,1.02849,1.0297,116.88,TP,False,6,2,0,2025-01
2025-01-08 12:00:00+00:00,2025-01-08 16:42:00+00:00,LONG,1.02979,1.03113,129.88,TP,False,7,2,0,2025-01
2025-01-09 00:45:00+00:00,2025-01-09 00:59:00+00:00,LONG,1.03086,1.03132,41.88,TP,False,19,2,0,2025-01
2025-01-09 01:00:00+00:00,2025-01-09 02:16:00+00:00,LONG,1.03131,1.03181,45.88,TP,False,20,2,0,2025-01
2025-01-09 04:30:00+00:00,2025-01-09 06:06:00+00:00,SHORT,1.03095,1.03039,51.88,TP,False,23,2,0,2025-01
2025-01-09 07:45:00+00:00,2025-01-09 08:05:00+00:00,SHORT,1.02939,1.02837,97.88,TP,False,2,3,0,2025-01
2025-01-09 14:30:00+00:00,2025-01-09 15:42:00+00:00,LONG,1.031,1.02991,-113.12,SL,False,9,3,0,2025-01
2025-01-09 19:45:00+00:00,2025-01-10 00:21:00+00:00,LONG,1.03001,1.02938,-67.12,SL,False,14,3,0,2025-01
2025-01-10 00:30:00+00:00,2025-01-10 01:09:00+00:00,LONG,1.02944,1.02985,36.88,TP,False,19,3,0,2025-01
2025-01-10 04:00:00+00:00,2025-01-10 05:33:00+00:00,LONG,1.02986,1.02918,-72.12,SL,False,23,3,0,2025-01
2025-01-10 05:45:00+00:00,2025-01-10 05:58:00+00:00,LONG,1.02928,1.02859,-73.12,SL,False,0,4,0,2025-01
2025-01-10 06:00:00+00:00,2025-01-10 07:20:00+00:00,LONG,1.02859,1.0291,46.88,TP,False,1,4,0,2025-01
2025-01-10 08:00:00+00:00,2025-01-10 08:25:00+00:00,LONG,1.02971,1.03035,59.88,TP,False,3,4,0,2025-01
2025-01-10 14:00:00+00:00,2025-01-10 16:20:00+00:00,SHORT,1.02565,1.02305,255.9,TP,False,9,4,0,2025-01
2025-01-10 17:30:00+00:00,2025-01-13 03:46:00+00:00,LONG,1.02392,1.02144,-252.09,SL,False,12,4,0,2025-01
2025-01-13 06:15:00+00:00,2025-01-13 06:28:00+00:00,SHORT,1.02234,1.02169,60.92,TP,False,1,0,0,2025-01
2025-01-13 09:30:00+00:00,2025-01-13 09:47:00+00:00,LONG,1.01867,1.02005,133.92,TP,False,4,0,0,2025-01
2025-01-13 11:30:00+00:00,2025-01-13 12:56:00+00:00,LONG,1.01908,1.02065,152.92,TP,False,6,0,0,2025-01
2025-01-13 18:15:00+00:00,2025-01-13 21:44:00+00:00,LONG,1.02165,1.02298,128.91,TP,False,13,0,0,2025-01
2025-01-13 21:45:00+00:00,2025-01-13 21:50:00+00:00,LONG,1.02277,1.02364,82.9,TP,False,16,0,0,2025-01
2025-01-13 23:00:00+00:00,2025-01-13 23:33:00+00:00,SHORT,1.026,1.02741,-145.1,SL,False,18,0,0,2025-01
2025-01-13 23:45:00+00:00,2025-01-14 00:02:00+00:00,SHORT,1.02699,1.0256,134.9,TP,False,18,0,0,2025-01
2025-01-14 00:45:00+00:00,2025-01-14 07:01:00+00:00,LONG,1.02476,1.02588,107.9,TP,False,19,0,0,2025-01
2025-01-14 11:15:00+00:00,2025-01-14 12:08:00+00:00,SHORT,1.02581,1.02464,112.9,TP,False,6,1,0,2025-01
2025-01-14 18:45:00+00:00,2025-01-14 20:29:00+00:00,LONG,1.02984,1.03087,98.88,TP,False,13,1,0,2025-01
2025-01-14 21:00:00+00:00,2025-01-15 07:02:00+00:00,LONG,1.03018,1.0291,-112.12,SL,False,16,1,0,2025-01
2025-01-15 09:30:00+00:00,2025-01-15 12:50:00+00:00,SHORT,1.03052,1.02936,111.88,TP,False,4,2,0,2025-01
2025-01-15 15:45:00+00:00,2025-01-15 16:09:00+00:00,SHORT,1.03147,1.02931,211.88,TP,False,10,2,0,2025-01
2025-01-15 17:15:00+00:00,2025-01-16 13:32:00+00:00,LONG,1.0286,1.02607,-257.11,SL,False,12,2,0,2025-01
2025-01-16 13:45:00+00:00,2025-01-16 15:06:00+00:00,LONG,1.02791,1.02931,135.88,TP,False,8,3,0,2025-01
2025-01-17 00:15:00+00:00,2025-01-17 00:31:00+00:00,LONG,1.02992,1.03036,39.88,TP,False,19,3,0,2025-01
2025-01-17 03:00:00+00:00,2025-01-17 04:19:00+00:00,SHORT,1.03033,1.02985,43.88,TP,False,22,3,0,2025-01
